,ID,RELATED_ID,YEAR,MONTH,DAY,DPTOMPIO,MPIO_CNMBR,DEPARTMENT,REGION,MODALITY,RESPONSIBLE,RESPONSIBLE_DESCRIPTION,LAND_DISPOSSESSION,THREAT,MEDICAL_MISSION,CONFINEMENT,DISPLACEMENT,EXTORTION,INJURIES,PLUNDER,TORTURE,GENDER_VIOLENCE,SIMULTANEOUS_EVENT,VICTIMS,WEAPONS,LAT,LON
867,289212,CR038060,1990,10,27,15507,OTANCHE,BOYACA,ALTIPLANO CUNDIBOYACENSE,ASSAULT,GUERRILLA,FARC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,TIERRA A BAJO PRECIO,4.0,FIREARM,5.6575357131,-74.1809647364
868,289213,,1990,10,31,23001,MONTERIA,CORDOBA,ALTO SINU Y SAN JORGE,INTERCEPTION,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,8.7451325909,-75.8755779091
869,289214,,1990,11,5,76616,RIOFRIO,VALLE DEL CAUCA,CENTRO DEL VALLE,ASSAULT,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,5.0,FIREARM,4.1268886455,-76.3710860778
870,289215,,1990,11,9,05591,PUERTO TRIUNFO,ANTIOQUIA,MAGDALENA MEDIO,ASSAULT,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,8.0,FIREARM,5.8712129585,-74.6412629307
871,289216,,1990,11,10,05585,PUERTO NARE,ANTIOQUIA,MAGDALENA MEDIO,ASSAULT,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM - INCENDIARY MATERIAL,6.186024828,-74.5830120144
872,289217,,1990,11,11,05045,APARTADO,ANTIOQUIA,URABA,INDISCRIMINATE ATTACK,GUERRILLA,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11.0,FIREARM,7.8834174058,-76.6259606537
873,289218,,1990,11,15,23001,MONTERIA,CORDOBA,ALTO SINU Y SAN JORGE,ROUTE,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,8.7158146751,-75.7873548849
874,289220,,1990,11,18,86568,PUERTO ASIS,PUTUMAYO,BAJO PUTUMAYO,INTERCEPTION,PARAMILITARY GROUP,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,0.594662822,-76.5669380093
875,289221,,1990,11,30,23182,CHINU,CORDOBA,NORTE DE CORDOBA,INDISCRIMINATE ATTACK,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,9.1052940894,-75.3997196232
876,289222,,1990,12,2,05376,LA CEJA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,INDISCRIMINATE ATTACK,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,FIREARM,6.0280557441,-75.4294308862
877,289223,,1990,12,4,05045,APARTADO,ANTIOQUIA,URABA,ASSAULT,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,6.0,FIREARM,7.8834174058,-76.6259606537
878,289224,,1990,12,7,68655,SABANA DE TORRES,SANTANDER,MAGDALENA MEDIO,RETENTION/EXECUTION,GUERRILLA,ELN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,7.0,FIREARM,7.3919119442,-73.4990501608
879,289225,,1990,12,12,05021,ALEJANDRIA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,ASSAULT,STATE AGENT,POLICÍA NACIONAL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,,,5.0,FIREARM,6.3760656759,-75.1413329006
880,289226,,1990,12,14,95001,SAN JOSE DEL GUAVIARE,GUAVIARE,ARIARI GUAYABERO,ASSAULT,GUERRILLA,FARC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,2.5664283992,-72.6389862155
881,289229,,1990,12,15,76100,BOLIVAR,VALLE DEL CAUCA,CENTRO DEL VALLE,ASSAULT,GUERRILLA,ELN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,FIREARM,4.3573771445,-76.3543407444
882,289230,,1990,12,21,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,RETENTION/EXECUTION,GUERRILLA,FARC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,5.0,NOT AVAILABLE,6.246715564,-75.581713332
883,289231,,1990,12,21,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,UNKNOWN,UNKNOWN,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,6.246715564,-75.581713332
884,289232,,1990,12,21,23001,MONTERIA,CORDOBA,ALTO SINU Y SAN JORGE,ASSAULT,UNKNOWN,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,FIREARM,8.5268840636,-75.8925069173
885,289233,,1990,12,21,23672,SAN ANTERO,CORDOBA,NORTE DE CORDOBA,RETENTION/EXECUTION,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,9.376217345,-75.7607729685
886,289234,,1990,12,23,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,CONTRACT KILLING,UNKNOWN,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,6.246715564,-75.581713332
887,289235,,1990,12,25,23466,MONTELIBANO,CORDOBA,ALTO SINU Y SAN JORGE,CONTRACT KILLING,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,7.9737772443,-75.4168181275
888,289236,,1990,12,31,50683,SAN JUAN DE ARAMA,META,ARIARI GUAYABERO,UNKNOWN,GUERRILLA,FARC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,4.0,FIREARM,3.3737278744,-73.875831539
889,289237,,1990,12,31,73504,ORTEGA,TOLIMA,SUR DEL TOLIMA,UNKNOWN,UNKNOWN,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,3.9349163866,-75.2226010951
890,289240,,1991,1,3,73168,CHAPARRAL,TOLIMA,SUR DEL TOLIMA,ASSAULT,GUERRILLA,FARC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,3.6496795788,-75.5849106782
891,289241,,1991,1,4,05690,SANTO DOMINGO,ANTIOQUIA,NORDESTE ANTIOQUEÑO,RETENTION/EXECUTION,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,5.0,FIREARM,6.5474722643,-75.205286633
892,289242,,1991,1,13,05034,ANDES,ANTIOQUIA,SUROESTE ANTIOQUEÑO,CHECKPOINT,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,FIREARM,5.6567748525,-75.8787918873
893,289243,,1991,1,21,20011,AGUACHICA,CESAR,MAGDALENA MEDIO,ASSAULT,PARAMILITARY GROUP,BLOQUE CENTRAL BOLÍVAR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,8.0,NOT AVAILABLE,8.3103369584,-73.599028585
894,289244,,1991,1,23,86001,MOCOA,PUTUMAYO,MEDIO PUTUMAYO,ASSAULT,STATE AGENT,EJÉRCITO NACIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,7.0,FIREARM,1.1522961181,-76.650271415
895,289245,,1991,1,27,70508,OVEJAS,SUCRE,MONTES DE MARIA,FALSE POSITIVE,STATE AGENT,EJÉRCITO NACIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,9.5266872387,-75.2290844408
896,289246,,1991,1,31,68190,CIMITARRA,SANTANDER,MAGDALENA MEDIO,CHECKPOINT,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.0,FIREARM,6.3206818675,-73.9525821232
897,289248,,1991,2,1,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASSAULT,UNKNOWN,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,FIREARM,6.246715564,-75.581713332
898,289249,,1991,2,1,05615,RIONEGRO,ANTIOQUIA,ORIENTE ANTIOQUEÑO,ASSAULT,UNKNOWN,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,6.1854780258,-75.3661020235
899,289250,,1991,2,4,05212,COPACABANA,ANTIOQUIA,VALLE DE ABURRA,ATTACK,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,,8.0,EXPLOSIVE DEVICE,6.3486405452,-75.5093439031
900,289251,,1991,2,7,86568,PUERTO ASIS,PUTUMAYO,BAJO PUTUMAYO,RETENTION/EXECUTION,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11.0,BLADE WEAPONS - FIREARM,0.5050467219,-76.4972728472
901,289252,CR042133,1991,2,7,05664,SAN PEDRO DE LOS MILAGROS,ANTIOQUIA,NORTE DE ANTIOQUIA,ROUTE,PARAMILITARY GROUP,NOT IDENTIFIED,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,7.0,FIREARM,6.4601385986,-75.5567191507
902,289253,,1991,2,10,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,RETENTION/EXECUTION,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,4.0,NOT AVAILABLE,6.246715564,-75.581713332
903,289254,,1991,2,19,68679,SAN GIL,SANTANDER,PROVINCIA DE GUANENTA,ASSAULT,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,6.5556094669,-73.1368814979
904,289255,,1991,2,20,25320,GUADUAS,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,ASSAULT,GUERRILLA,FARC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,4.0,FIREARM,5.0718705327,-74.6029562704
905,289256,,1991,2,20,05138,CAÑASGORDAS,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,PUBLIC MEETING,GUERRILLA,FARC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,4.0,FIREARM,6.846478539,-76.0475108743
906,289257,,1991,2,20,25320,GUADUAS,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,RETENTION/EXECUTION,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,5.0718705327,-74.6029562704
907,289258,CR020199,1991,2,22,50711,VISTAHERMOSA,META,ARIARI GUAYABERO,FALSE POSITIVE,STATE AGENT - PARAMILITARY GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,7.0,FIREARM,3.1257520996,-73.7511667597
908,289259,,1991,2,22,50711,VISTAHERMOSA,META,ARIARI GUAYABERO,ASSAULT,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,2.9757503786,-73.6746937486
909,289260,,1991,2,22,73563,PRADO,TOLIMA,SUR DEL TOLIMA,UNKNOWN,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,FIREARM,3.7510132345,-74.9274555686
910,289261,,1991,2,24,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASSAULT,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,,6.0,FIREARM,6.246715564,-75.581713332
911,289262,,1991,2,24,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASSAULT,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,6.0,FIREARM,6.246715564,-75.581713332
912,289263,,1991,2,26,15135,CAMPOHERMOSO,BOYACA,ORIENTE DE BOYACA,RETENTION/EXECUTION,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,,9.0,FIREARM,5.0038900481,-73.0508775131
913,289264,,1991,2,25,15299,GARAGOA,BOYACA,ALTIPLANO CUNDIBOYACENSE,ROUTE,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,5.0,FIREARM,5.0832434627,-73.3644275636
914,289265,,1991,2,26,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,INDISCRIMINATE ATTACK,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12.0,FIREARM,6.246715564,-75.581713332
915,289266,,1991,3,7,50711,VISTAHERMOSA,META,ARIARI GUAYABERO,ASSAULT,STATE AGENT,EJÉRCITO NACIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,3.1257520996,-73.7511667597
916,289267,,1991,3,11,15047,AQUITANIA,BOYACA,ORIENTE DE BOYACA,FALSE POSITIVE,STATE AGENT,EJÉRCITO NACIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,5.518603543,-72.8839848091
917,289268,CR2017289268,1991,3,11,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,FALSE POSITIVE,STATE AGENT,EJÉRCITO NACIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,4.0,FIREARM,7.064963864,-73.8499569753
918,289269,,1991,3,12,15047,AQUITANIA,BOYACA,ORIENTE DE BOYACA,UNKNOWN,STATE AGENT,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,5.518603543,-72.8839848091
919,289270,,1991,3,16,25258,EL PEÑON,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,ASSAULT,UNIDENTIFIED ARMED GROUP,PRESENCIA GAO SIN ATRIBUCIÓN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.0,FIREARM,5.3010545192,-74.3325642676
920,289271,,1991,4,2,81065,ARAUQUITA,ARAUCA,SARARE,ASSAULT,GUERRILLA,ELN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,6.8851862951,-71.5723924785
921,289272,CR020205,1991,4,7,19100,BOLIVAR,CAUCA,PATIA,RETENTION/EXECUTION,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,17.0,FIREARM,1.8374164035,-76.9663120354
922,289275,,1991,4,11,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASSAULT,GUERRILLA,ELN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,6.246715564,-75.581713332
923,289276,,1991,4,12,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,RETENTION/EXECUTION,OTHER,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,6.246715564,-75.581713332
924,289277,,1991,4,12,25754,SOACHA,CUNDINAMARCA,AREA METROPOLITANA DE BOGOTA,RETENTION/EXECUTION,UNKNOWN,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,7.0,FIREARM,4.5854916582,-74.2145275305
925,289278,,1991,4,18,05088,BELLO,ANTIOQUIA,VALLE DE ABURRA,ASSAULT,OTHER,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,6.3340688364,-75.554665073
926,289279,,1991,4,19,85430,TRINIDAD,CASANARE,LLANOS ORIENTALES,RETENTION/EXECUTION,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,7.0,FIREARM,5.4122147162,-71.6633409045
927,289280,,1991,6,18,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASSAULT,UNKNOWN,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,FIREARM,6.246715564,-75.581713332
928,289281,CR017079,1991,4,23,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,RETENTION/EXECUTION,OTHER,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,4.0,FIREARM,6.246715564,-75.581713332
929,289282,,1991,4,25,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASSAULT,GUERRILLA,ELN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,6.246715564,-75.581713332
930,289283,,1991,4,25,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASSAULT,UNKNOWN,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,NOT AVAILABLE,6.246715564,-75.581713332
931,289284,,1991,4,26,20710,SAN ALBERTO,CESAR,MAGDALENA MEDIO,ASSAULT,PARAMILITARY GROUP,AUTODEFENSAS CAMPESINAS DEL SUR DEL CESAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,7.76082642,-73.394225336
932,289285,,1991,5,10,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,INDISCRIMINATE ATTACK,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,6.246715564,-75.581713332
933,289286,,1991,5,11,50400,LEJANIAS,META,ARIARI GUAYABERO,INDISCRIMINATE ATTACK,GUERRILLA,FARC,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,,4.0,FIREARM,3.4756559101,-73.9099702059
934,289288,,1991,5,11,05150,CAROLINA,ANTIOQUIA,NORTE DE ANTIOQUIA,ASSAULT,GUERRILLA,FARC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,FIREARM,6.7259771459,-75.2831701138
935,289289,,1991,5,11,05150,CAROLINA,ANTIOQUIA,NORTE DE ANTIOQUIA,ASSAULT,GUERRILLA,FARC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,FIREARM,6.7259771459,-75.2831701138
936,289290,CR020207,1991,5,15,19455,MIRANDA,CAUCA,NORTE DEL CAUCA,ASSAULT,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,3.2530954052,-76.2288698651
937,289291,,1991,5,17,05212,COPACABANA,ANTIOQUIA,VALLE DE ABURRA,ASSAULT,UNKNOWN,DO NOT APPLY,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,6.0,FIREARM,6.3486405452,-75.5093439031
938,289292,,1991,5,21,05376,LA CEJA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,UNKNOWN,UNKNOWN,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,NOT AVAILABLE,6.0280557441,-75.4294308862
939,289294,,1991,5,23,05088,BELLO,ANTIOQUIA,VALLE DE ABURRA,ASSAULT,GUERRILLA,ELN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,9.0,FIREARM,6.3340688364,-75.554665073
940,289295,CR115045,1991,5,23,05088,BELLO,ANTIOQUIA,VALLE DE ABURRA,ASSAULT,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9.0,FIREARM,6.3340688364,-75.554665073
941,289296,,1991,5,31,25862,VERGARA,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,ASSAULT,UNIDENTIFIED ARMED GROUP,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,FIREARM,5.1173045684,-74.3463604317
942,289300,,1991,6,19,19364,JAMBALO,CAUCA,NORTE DEL CAUCA,RETENTION/EXECUTION,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,,,5.0,FIREARM,2.7778373466,-76.3238781841
943,289301,CR113003,1991,6,19,70678,SAN BENITO ABAD,SUCRE,LA MOJANA,INTERCEPTION,GUERRILLA,ELN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,FIREARM - EXPLOSIVE DEVICE,8.9882808356,-75.1360683925
944,289302,,1991,6,23,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,UNKNOWN,GUERRILLA,ELN,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,5.0,FIREARM,6.246715564,-75.581713332
945,289303,,1991,6,24,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,UNKNOWN,GUERRILLA,ELN,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,13.0,NOT AVAILABLE,6.246715564,-75.581713332
946,289304,,1991,6,24,05034,ANDES,ANTIOQUIA,SUROESTE ANTIOQUEÑO,UNKNOWN,UNKNOWN,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9.0,FIREARM,5.6567748525,-75.8787918873
947,289305,,1991,6,26,76520,PALMIRA,VALLE DEL CAUCA,SUR DEL VALLE,RETENTION/EXECUTION,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,5.0,FIREARM,3.532349153,-76.2985825464
948,289307,,1991,7,22,47189,CIENAGA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,ASSAULT,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,5.0,FIREARM,10.9333491268,-74.2534489818
949,289308,,1991,7,25,52835,SAN ANDRES DE TUMACO,NARIÑO,ANDEN PACIFICO SUR,RETENTION/EXECUTION,STATE AGENT,POLICÍA NACIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,1.8071172501,-78.7638541478
950,289309,,1991,7,28,05138,CAÑASGORDAS,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,INTERCEPTION,GUERRILLA,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,6.9212574917,-76.0312652565
951,289310,,1991,8,4,68573,PUERTO PARRA,SANTANDER,MAGDALENA MEDIO,ASSAULT,GUERRILLA,FARC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,6.6195043728,-73.918472517
952,289311,,1991,8,8,68001,BUCARAMANGA,SANTANDER,PROVINCIA DE SOTO,ASSAULT,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,6.0,FIREARM,7.1162672756,-73.1325981781
953,289312,,1991,8,10,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASSAULT,GUERRILLA,ELN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,6.0,FIREARM,6.246715564,-75.581713332
954,289314,,1991,8,13,50313,GRANADA,META,ARIARI GUAYABERO,ASSAULT,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,3.5466947237,-73.7057153275
955,289315,,1991,8,16,20045,BECERRIL,CESAR,SERRANIA DEL PERIJA,RETENTION/EXECUTION,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,7.0,NOT AVAILABLE,9.6241615276,-73.2135300531
956,289316,,1991,8,18,25290,FUSAGASUGA,CUNDINAMARCA,SUMAPAZ,ASSAULT,STATE AGENT,EJÉRCITO NACIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.0,FIREARM,4.3384808505,-74.3663339328
957,289317,,1990,8,19,05736,SEGOVIA,ANTIOQUIA,NORDESTE ANTIOQUEÑO,ASSAULT,STATE AGENT,POLICÍA NACIONAL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,6.0,FIREARM,7.0796396792,-74.7015910715
958,289318,,1991,8,19,20045,BECERRIL,CESAR,SERRANIA DEL PERIJA,PUBLIC MEETING,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,6.0,FIREARM,9.6241615276,-73.2135300531
959,289319,,1991,8,21,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ATTACK,UNKNOWN,DO NOT APPLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,EXPLOSIVE DEVICE,6.246715564,-75.581713332
960,289320,,1991,8,26,68615,RIONEGRO,SANTANDER,MAGDALENA MEDIO,CHECKPOINT,GUERRILLA,ELN,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,4.0,FIREARM,7.2650104862,-73.1501469118
961,289321,,1991,8,26,73168,CHAPARRAL,TOLIMA,SUR DEL TOLIMA,CONTRACT KILLING,GUERRILLA,FARC,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,INTENTO DE RECLUTAMIENTO,10.0,FIREARM - EXPLOSIVE DEVICE,3.9048712277,-75.695903568
962,289322,,1991,9,2,19256,EL TAMBO,CAUCA,NORTE DEL CAUCA,ASSAULT,PARAMILITARY GROUP,NOT IDENTIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,FIREARM,2.4344791797,-76.77121652
