,ID,DPTOMPIO,MPIO_CNMBR,DEPARTMENT,YEAR,MONTH,DAY,ID,GENDER,ETHNICITY,OCCUPATION,ROBBER,ALARM,COOK,COMMANDER,FIGHTER,ACCOUNTING,TRAINING,SHOOTING GUARD,EXTORTION,WEAPON MANUFACTURING,MANUFACTURE-PLANTING OF MINES,GUARD,INFORMANT,PATROLMAN,RADIO OPERATIONS,COCA PICKER,HEALTH SERVICES,CONTRACT KILLER,ORGANIZATIONAL WORK,DRUG TRAFFICKING,WEAPONS TRANSPORT,NO INFO,OTHER,AGE,LAT,LON
7462,309651,27361,ISTMINA,CHOCO,2003,11,12,351083,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.1539464955,-76.6851803224
7463,309652,27361,ISTMINA,CHOCO,2004,12,10,351084,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.1539464955,-76.6851803224
7464,309653,27361,ISTMINA,CHOCO,2007,3,1,351085,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.1539464955,-76.6851803224
7465,309654,27361,ISTMINA,CHOCO,2010,10,1,351086,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.1539464955,-76.6851803224
7466,309655,27361,ISTMINA,CHOCO,0,0,0,351087,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.1539464955,-76.6851803224
7467,309656,27361,ISTMINA,CHOCO,0,0,0,351088,MALE,AFRO-COLOMBIAN,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,INFANCIA (6-11),5.1539464955,-76.6851803224
7468,309657,27361,ISTMINA,CHOCO,2009,12,1,351089,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ADOLESCENCIA (12-17),5.1539464955,-76.6851803224
7469,309658,27361,ISTMINA,CHOCO,2013,1,6,351090,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ADOLESCENCIA (12-17),5.1539464955,-76.6851803224
7470,309659,27361,ISTMINA,CHOCO,0,0,0,351091,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.1539464955,-76.6851803224
7471,309660,27361,ISTMINA,CHOCO,0,0,0,351092,MALE,AFRO-COLOMBIAN,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.1539464955,-76.6851803224
7472,309661,27361,ISTMINA,CHOCO,0,0,0,351093,MALE,AFRO-COLOMBIAN,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.1539464955,-76.6851803224
7473,309662,27361,ISTMINA,CHOCO,0,0,0,351094,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.1539464955,-76.6851803224
7474,309663,27361,ISTMINA,CHOCO,0,0,0,351095,MALE,AFRO-COLOMBIAN,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.1539464955,-76.6851803224
7475,309664,27361,ISTMINA,CHOCO,2011,9,11,351096,MALE,AFRO-COLOMBIAN,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.1539464955,-76.6851803224
7476,309665,27361,ISTMINA,CHOCO,0,0,0,351097,FEMALE,AFRO-COLOMBIAN,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.1539464955,-76.6851803224
7477,309666,27361,ISTMINA,CHOCO,0,0,0,351098,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.1539464955,-76.6851803224
7478,309667,27361,ISTMINA,CHOCO,0,0,0,351099,MALE,AFRO-COLOMBIAN,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.1539464955,-76.6851803224
7479,309668,27361,ISTMINA,CHOCO,0,0,0,351100,MALE,AFRO-COLOMBIAN,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.1539464955,-76.6851803224
7480,309669,27250,EL LITORAL DEL SAN JUAN,CHOCO,2004,1,1,351101,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,INFANCIA (6-11),4.2567667056,-77.3598378367
7481,309670,27250,EL LITORAL DEL SAN JUAN,CHOCO,2004,12,1,351102,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),4.2567667056,-77.3598378367
7482,309671,27250,EL LITORAL DEL SAN JUAN,CHOCO,2007,1,1,351103,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),4.2567667056,-77.3598378367
7483,309672,27250,EL LITORAL DEL SAN JUAN,CHOCO,2007,12,1,351104,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),4.2567667056,-77.3598378367
7484,309673,27250,EL LITORAL DEL SAN JUAN,CHOCO,2008,2,1,351105,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),4.2567667056,-77.3598378367
7485,309674,27250,EL LITORAL DEL SAN JUAN,CHOCO,2007,3,0,351106,FEMALE,INDIGENOUS,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,4.2567667056,-77.3598378367
7486,309674,27250,EL LITORAL DEL SAN JUAN,CHOCO,2007,3,0,351107,FEMALE,INDIGENOUS,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,4.2567667056,-77.3598378367
7487,309674,27250,EL LITORAL DEL SAN JUAN,CHOCO,2007,3,0,351108,MALE,INDIGENOUS,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,4.2567667056,-77.3598378367
7488,309674,27250,EL LITORAL DEL SAN JUAN,CHOCO,2007,3,0,351109,MALE,INDIGENOUS,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,4.2567667056,-77.3598378367
7489,309674,27250,EL LITORAL DEL SAN JUAN,CHOCO,2007,3,0,351110,MALE,INDIGENOUS,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,4.2567667056,-77.3598378367
7490,309674,27250,EL LITORAL DEL SAN JUAN,CHOCO,2007,3,0,351111,MALE,INDIGENOUS,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,4.2567667056,-77.3598378367
7491,309674,27250,EL LITORAL DEL SAN JUAN,CHOCO,2007,3,0,351112,MALE,INDIGENOUS,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,4.2567667056,-77.3598378367
7492,309674,27250,EL LITORAL DEL SAN JUAN,CHOCO,2007,3,0,351113,MALE,INDIGENOUS,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,4.2567667056,-77.3598378367
7493,309682,27250,EL LITORAL DEL SAN JUAN,CHOCO,0,0,0,351114,FEMALE,AFRO-COLOMBIAN,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),4.2567667056,-77.3598378367
7494,309683,27250,EL LITORAL DEL SAN JUAN,CHOCO,0,0,0,351115,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),4.2567667056,-77.3598378367
7495,309684,27250,EL LITORAL DEL SAN JUAN,CHOCO,0,0,0,351116,MALE,INDIGENOUS,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),4.2567667056,-77.3598378367
7496,309685,27250,EL LITORAL DEL SAN JUAN,CHOCO,2004,1,1,351117,MALE,INDIGENOUS,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,INFANCIA (6-11),4.2567667056,-77.3598378367
7497,309686,27250,EL LITORAL DEL SAN JUAN,CHOCO,0,0,0,351118,MALE,INDIGENOUS,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),4.2567667056,-77.3598378367
7498,309687,27245,EL CARMEN DE ATRATO,CHOCO,1990,0,0,351119,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7499,309688,27245,EL CARMEN DE ATRATO,CHOCO,1998,1,0,351120,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7500,309689,27245,EL CARMEN DE ATRATO,CHOCO,0,0,0,351121,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7501,309690,27245,EL CARMEN DE ATRATO,CHOCO,1998,12,21,351122,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7502,309691,27245,EL CARMEN DE ATRATO,CHOCO,1996,10,0,351123,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7503,309691,27245,EL CARMEN DE ATRATO,CHOCO,1996,10,0,351124,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7504,309693,27245,EL CARMEN DE ATRATO,CHOCO,0,0,0,351125,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,5.8997513608,-76.1422298644
7505,309694,27245,EL CARMEN DE ATRATO,CHOCO,0,0,0,351126,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7506,309696,27245,EL CARMEN DE ATRATO,CHOCO,0,0,0,351128,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7507,309697,27245,EL CARMEN DE ATRATO,CHOCO,2001,3,23,351129,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7508,309698,27245,EL CARMEN DE ATRATO,CHOCO,2002,3,19,351130,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7509,309699,27245,EL CARMEN DE ATRATO,CHOCO,2003,3,0,351131,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7510,309700,27245,EL CARMEN DE ATRATO,CHOCO,2003,6,19,351132,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7511,309702,27245,EL CARMEN DE ATRATO,CHOCO,2004,12,9,351134,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7512,309703,27245,EL CARMEN DE ATRATO,CHOCO,2006,11,1,351135,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,INFANCIA (6-11),5.8997513608,-76.1422298644
7513,309704,27245,EL CARMEN DE ATRATO,CHOCO,1996,0,0,351136,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7514,309705,27245,EL CARMEN DE ATRATO,CHOCO,0,0,0,351137,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7515,309706,27245,EL CARMEN DE ATRATO,CHOCO,0,0,0,351138,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7516,309707,27245,EL CARMEN DE ATRATO,CHOCO,0,0,0,351139,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7517,309708,27245,EL CARMEN DE ATRATO,CHOCO,0,0,0,351140,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7518,309709,27245,EL CARMEN DE ATRATO,CHOCO,0,0,0,351141,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7519,309710,27245,EL CARMEN DE ATRATO,CHOCO,0,0,0,351142,MALE,AFRO-COLOMBIAN,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7520,309711,27245,EL CARMEN DE ATRATO,CHOCO,0,0,0,351143,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7521,309712,27245,EL CARMEN DE ATRATO,CHOCO,0,0,0,351144,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7522,309713,27245,EL CARMEN DE ATRATO,CHOCO,0,0,0,351145,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7523,309714,27245,EL CARMEN DE ATRATO,CHOCO,0,0,0,351146,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.8997513608,-76.1422298644
7524,309715,27205,CONDOTO,CHOCO,2005,1,1,351147,FEMALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.0910032081,-76.650682657
7525,309716,27205,CONDOTO,CHOCO,2006,6,1,351148,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.0910032081,-76.650682657
7526,309717,27205,CONDOTO,CHOCO,0,0,0,351149,MALE,INDIGENOUS,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PATRULLERO,ADOLESCENCIA (12-17),5.0910032081,-76.650682657
7527,309718,27205,CONDOTO,CHOCO,2014,11,4,351150,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ADOLESCENCIA (12-17),5.0910032081,-76.650682657
7528,309719,27205,CONDOTO,CHOCO,2011,1,1,351151,MALE,AFRO-COLOMBIAN,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.0910032081,-76.650682657
7529,309720,27205,CONDOTO,CHOCO,0,0,0,351152,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.0910032081,-76.650682657
7530,309721,27205,CONDOTO,CHOCO,2011,4,8,351153,FEMALE,INDIGENOUS,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.0910032081,-76.650682657
7531,309722,27205,CONDOTO,CHOCO,0,0,0,351154,MALE,AFRO-COLOMBIAN,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.0910032081,-76.650682657
7532,309723,27160,CERTEGUI,CHOCO,2009,8,1,351155,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),5.3704137905,-76.6080212077
7533,309724,27150,CARMEN DEL DARIEN,CHOCO,1997,8,8,351156,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,PRIMERA INFANCIA (0-5),7.1584029659,-76.9707169669
7534,309725,27150,CARMEN DEL DARIEN,CHOCO,2004,1,26,351157,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,7.1584029659,-76.9707169669
7535,309726,27150,CARMEN DEL DARIEN,CHOCO,2005,10,21,351158,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),7.1584029659,-76.9707169669
7536,309727,27150,CARMEN DEL DARIEN,CHOCO,2007,2,1,351159,MALE,,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),7.1584029659,-76.9707169669
7537,309728,27150,CARMEN DEL DARIEN,CHOCO,2017,4,15,351160,FEMALE,INDIGENOUS,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),7.1584029659,-76.9707169669
7538,309728,27150,CARMEN DEL DARIEN,CHOCO,2017,4,15,351161,MALE,INDIGENOUS,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),7.1584029659,-76.9707169669
7539,309728,27150,CARMEN DEL DARIEN,CHOCO,2017,4,15,351162,FEMALE,INDIGENOUS,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),7.1584029659,-76.9707169669
7540,309728,27150,CARMEN DEL DARIEN,CHOCO,2017,4,15,351163,MALE,INDIGENOUS,NO INFORMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ADOLESCENCIA (12-17),7.1584029659,-76.9707169669
